"id_with_url","name","species","feature_type","description"
"ENSG00000134480","CCNH","Human","Gene","cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000134480"
"ENSG00000162521","RBBP4","Human","Gene","RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000162521"
"ENSG00000163161","ERCC3","Human","Gene","ERCC excision repair 3, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3435]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000163161"
"ENSG00000182979","MTA1","Human","Gene","metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000182979"
"ENSG00000161526","SAP30BP","Human","Gene","SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000161526"
"ENSG00000206376","EHMT2","Human","Gene","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000206376"
"ENSG00000221974","GTF2H4","Human","Gene","general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000221974"
"ENSG00000226384","GTF2H4","Human","Gene","general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000226384"
"ENSG00000227333","EHMT2","Human","Gene","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000227333"
"ENSG00000232045","EHMT2","Human","Gene","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000232045"
"ENSG00000233149","GTF2H4","Human","Gene","general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000233149"
"ENSG00000234370","GTF2H4","Human","Gene","general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000234370"
"ENSG00000236759","EHMT2","Human","Gene","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000236759"
"ENSG00000236895","GTF2H4","Human","Gene","general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000236895"
"ENSG00000238134","EHMT2","Human","Gene","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000238134"
"ENSG00000115207","GTF3C2","Human","Gene","general transcription factor IIIC subunit 2 [Source:HGNC Symbol;Acc:HGNC:4665]  GO:0042791 (GO record; description: 5S class rRNA transcription from RNA polymerase III type 1 promoter,) is an external reference matched to Translation ENSP00000264720"
"ENSG00000119041","GTF3C3","Human","Gene","general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]  GO:0042791 (GO record; description: 5S class rRNA transcription from RNA polymerase III type 1 promoter,) is an external reference matched to Translation ENSP00000263956"
"ENSG00000085721","RRN3","Human","Gene","RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]  GO:0001180 (GO record; description: transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript,) is an external reference matched to Translation ENSP00000198767"
"ENSG00000167658","EEF2","Human","Gene","eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]  GO:0008097 (GO record; description: 5S rRNA binding,) is an external reference matched to Translation ENSP00000307940"
"ENSG00000171490","RSL1D1","Human","Gene","ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]  GO:0000470 (GO record; description: maturation of LSU-rRNA,) is an external reference matched to Translation ENSP00000460871"
"ENSG00000172183","ISG20","Human","Gene","interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000306565"
"ENSG00000132300","PTCD3","Human","Gene","pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717]  GO:0019843 (GO record; description: rRNA binding,) is an external reference matched to Translation ENSP00000254630"
"ENSG00000134398","ERN2","Human","Gene","endoplasmic reticulum to nucleus signaling 2 [Source:HGNC Symbol;Acc:HGNC:16942]  GO:0016075 (GO record; description: rRNA catabolic process,) is an external reference matched to Translation ENSP00000256797"
"ENSG00000136271","DDX56","Human","Gene","DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000258772"
"ENSG00000138035","PNPT1","Human","Gene","polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]  GO:0035928 (GO record; description: rRNA import into mitochondrion,) is an external reference matched to Translation ENSP00000393953"
"ENSG00000160570","DEDD2","Human","Gene","death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]  GO:0016075 (GO record; description: rRNA catabolic process,) is an external reference matched to Translation ENSP00000336972"
"ENSG00000187531","SIRT7","Human","Gene","sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]  GO:0009303 (GO record; description: rRNA transcription,) is an external reference matched to Translation ENSP00000329466"
"ENSG00000283153","FRG1","Human","Gene","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000490541"
"ENSG00000283630","FRG1","Human","Gene","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000489690"
"ENSG00000275145","FRG1","Human","Gene","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000483471"
"ENSG00000278494","RRN3","Human","Gene","RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]  GO:0001180 (GO record; description: transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript,) is an external reference matched to Translation ENSP00000480743"
"ENSG00000221983","UBA52","Human","Gene","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000221983"
"ENSG00000113360","DROSHA","Human","Gene","drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]  GO:0016075 (GO record; description: rRNA catabolic process,) is an external reference matched to Translation ENSP00000339845"
"ENSG00000114127","XRN1","Human","Gene","5,-3, exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]  GO:0016075 (GO record; description: rRNA catabolic process,) is an external reference matched to Translation ENSP00000264951"
"ENSG00000099956","SMARCB1","Human","Gene","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]  GO:1901838 (GO record; description: positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,) is an external reference matched to Translation ENSP00000263121"
"ENSG00000171316","CHD7","Human","Gene","chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000392028"
"ENSG00000143947","RPS27A","Human","Gene","ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000143947"
"ENSG00000144535","DIS3L2","Human","Gene","DIS3 like 3,-5, exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000273009"
"ENSG00000148308","GTF3C5","Human","Gene","general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]  GO:0042791 (GO record; description: 5S class rRNA transcription from RNA polymerase III type 1 promoter,) is an external reference matched to Translation ENSP00000361169"
"ENSG00000165699","TSC1","Human","Gene","tuberous sclerosis 1 [Source:HGNC Symbol;Acc:HGNC:12362]  GO:0006407 (GO record; description: rRNA export from nucleus,) is an external reference matched to Translation ENSP00000298552"
"ENSG00000141543","EIF4A3","Human","Gene","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000269349"
"ENSG00000100393","EP300","Human","Gene","E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000100393"
"ENSG00000104884","ERCC2","Human","Gene","ERCC excision repair 2, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3434]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000104884"
"ENSG00000082701","GSK3B","Human","Gene","glycogen synthase kinase 3 beta [Source:HGNC Symbol;Acc:HGNC:4617]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000082701"
"ENSG00000134058","CDK7","Human","Gene","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000134058"
"ENSG00000275045","GTF2H2","Human","Gene","general transcription factor IIH subunit 2 [Source:HGNC Symbol;Acc:HGNC:4656]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000275045"
"ENSG00000276910","GTF2H2","Human","Gene","general transcription factor IIH subunit 2 [Source:HGNC Symbol;Acc:HGNC:4656]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000276910"
"ENSG00000277273","CDK7","Human","Gene","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]  R-HSA-427413 (Reactome gene record; description: NoRC negatively regulates rRNA expression,) is an external reference matched to Gene ENSG00000277273"
"ENSG00000198000","NOL8","Human","Gene","nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000351723"
"ENSG00000113648","H2AFY","Human","Gene","H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740]  GO:1901837 (GO record; description: negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,) is an external reference matched to Translation ENSP00000302572"
"ENSG00000089094","KDM2B","Human","Gene","lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]  GO:0019843 (GO record; description: rRNA binding,) is an external reference matched to Translation ENSP00000366269"
"ENSG00000147889","CDKN2A","Human","Gene","cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]  GO:0006364 (GO record; description: rRNA processing,) is an external reference matched to Translation ENSP00000432664"
"ENSG00000185024","BRF1","Human","Gene","BRF1, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]  GO:0009303 (GO record; description: rRNA transcription,) is an external reference matched to Translation ENSP00000329029"
"ENSG00000275837","SMARCB1","Human","Gene","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]  GO:1901838 (GO record; description: positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,) is an external reference matched to Translation ENSP00000479330"
"ENSG00000198727","MT-CYB","Human","Gene","mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]  R-HSA-72312 (Reactome transcript record; description: rRNA processing,) is an external reference matched to Transcript ENST00000361789"
"ENSG00000198899","MT-ATP6","Human","Gene","mitochondrially encoded ATP synthase 6 [Source:HGNC Symbol;Acc:HGNC:7414]  R-HSA-72312 (Reactome transcript record; description: rRNA processing,) is an external reference matched to Transcript ENST00000361899"
"ENSG00000198793","MTOR","Human","Gene","mechanistic target of rapamycin [Source:HGNC Symbol;Acc:HGNC:3942]  GO:1901838 (GO record; description: positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,) is an external reference matched to Translation ENSP00000354558"
